date,value
2016-07-08,10.3162500063578
2016-07-09,10.3054169813792
2016-07-10,10.2987501621246
2016-07-11,10.2920833428701
2016-07-12,10.2874999046326
2016-07-22,10.247916618983
2016-07-23,10.2529167334239
2016-07-24,10.2566668192546
2016-07-25,10.2616669336955
2016-07-26,10.2650003433228
2016-07-27,10.2666670481364
2016-07-28,10.2687504291534
2016-07-29,10.2695837815603
2016-07-30,10.2720836400986
2016-07-31,10.2762500047684
2016-08-01,10.2741668224335
2016-08-02,10.2754167318344
2016-08-03,10.2783331871033
2016-08-04,10.2812497615814
2016-08-06,10.2874999046326
2016-08-07,10.2904166380564
2016-08-08,10.2966667811076
2016-08-09,10.3008335431417
2016-08-10,10.304166952769
2016-08-11,10.3104170560837
2016-08-12,10.3100003401438
2016-08-13,10.3150000572205
2016-08-14,10.3179165124893
2016-08-15,10.3212497234344
2016-08-16,10.3291665712992
2016-08-17,10.3333333333333
2016-08-18,10.3429168860118
2016-08-19,10.3458336194356
2016-08-20,10.3529168367386
2016-08-21,10.3645830949148
2016-08-22,10.3720832665761
2016-08-23,10.384166876475
2016-08-24,10.3949999809265
2016-08-25,10.414999961853
2016-08-26,10.4329167604446
2016-08-27,10.445833047231
2016-08-28,10.4604167143504
2016-08-29,10.4754165013631
2016-08-30,10.4904164473216
2016-08-31,10.5041667620341
2016-09-01,10.5212502082189
2016-09-02,10.5374999046326
2016-09-03,10.5554169019063
2016-09-04,10.5737498203913
2016-09-05,10.5920835336049
2016-09-06,10.615833123525
2016-09-07,10.6325001716614
2016-09-08,10.6445833444595
2016-09-09,10.6574997901917
2016-09-10,10.6666666666667
2016-09-11,10.681250055631
2016-09-12,10.6987497806549
2016-09-13,10.7241665522257
2016-09-14,10.7441665331523
2016-09-15,10.7633336385091
2016-09-16,10.7795833349228
2016-09-17,10.7950000762939
2016-09-18,10.8179165919622
2016-09-19,10.8358333905538
2016-09-20,10.8545834223429
2016-09-21,10.8720832665761
2016-09-22,10.8933333158493
2016-09-23,10.9108331998189
2016-09-24,10.9283334811529
2016-09-25,10.9416664838791
2016-09-26,10.9595833619436
2016-09-27,10.9762499332428
2016-09-28,10.9916664759318
2016-09-29,11.007083495458
2016-09-30,11.024166782697
2016-10-01,11.0404166380564
2016-10-02,11.0550002257029
2016-10-03,11.074583252271
2016-10-04,11.1041666269302
2016-10-05,11.1387499570847
2016-10-06,11.1816666523616
2016-10-07,11.224999944369
2016-10-08,11.2679167985916
2016-10-09,11.3100000619888
2016-10-10,11.3516666889191
2016-10-11,11.3904166221619
2016-10-12,11.4304166634878
2016-10-13,11.4633332490921
2016-10-14,11.4958332379659
2016-10-15,11.525000055631
2016-10-16,11.5504168272018
2016-10-17,11.5762499173482
2016-10-18,11.5970835288366
2016-10-19,11.6170832316081
2016-10-20,11.637083530426
2016-10-21,11.6516665220261
2016-10-22,11.6675000190735
2016-10-23,11.6816667715708
2016-10-24,11.6933330694834
2016-10-25,11.7037498950958
2016-10-26,11.7145834763845
2016-10-27,11.7229166428248
2016-10-28,11.7287497123082
2016-10-29,11.7379163901011
2016-10-31,11.7466665903727
2016-11-01,11.7449998855591
2016-11-02,11.7512500286102
2016-11-03,11.7579168478648
2016-11-04,11.7679168780645
2016-11-05,11.7804165681203
2016-11-06,11.7916666666667
2016-11-07,11.8083336353302
2016-11-08,11.8195832570394
2016-11-09,11.8400001525879
2016-11-10,11.8658333222071
2016-11-11,11.8904167016347
2016-11-12,11.914999961853
2016-11-13,11.9345832665761
2016-11-14,11.9504164854685
2016-11-15,11.962083419164
2016-11-16,11.9829164346059
2016-11-17,11.9895830949148
2016-11-18,11.9966665903727
2016-11-19,12.0037500858307
2016-11-20,12.009166876475
2016-11-21,12.0166670481364
2016-11-22,12.0283332268397
2016-11-23,12.0345831712087
2016-11-24,12.0416666666667
2016-11-25,12.0462501049042
2016-11-26,12.0533336003621
2016-11-27,12.0600003004074
2016-11-28,12.0654166936874
2016-11-29,12.0633335113525
2016-11-30,12.0699998140335
2016-12-01,12.0820833047231
2016-12-02,12.0895834763845
