date,value
2017-08-31,13.8912499348323
2017-09-01,13.8904167413712
2017-09-02,13.8616666396459
2017-09-03,13.8370832999547
2017-09-04,13.7970833381017
2017-09-05,13.8320834239324
2017-09-06,13.8920833667119
2017-09-07,13.8966666460037
2017-09-08,13.9266665776571
2017-09-09,13.9579164584478
2017-09-10,14.0224999984105
2017-09-11,14.0716666777929
2017-09-12,14.1179166237513
2017-09-13,14.1245834430059
2017-09-15,14.0929167668025
2017-09-16,14.1041667064031
2017-09-17,14.1433332761129
2017-09-18,14.2012499173482
2017-09-19,14.2320832808812
2017-09-20,14.2937500874201
2017-09-22,14.4424999952316
2017-09-23,14.4520832300186
2017-09-24,14.5020832220713
2017-09-25,14.5870832999547
2017-09-26,14.6533333063126
2017-09-27,14.7283333539963
2017-09-28,14.8020832935969
2017-09-29,14.8712499936422
2017-09-30,14.8966666460037
2017-10-01,14.9091664950053
2017-10-02,14.8837500015895
2017-10-03,14.8866668144862
2017-10-04,14.8545833031336
2017-10-05,14.8374999364217
2017-10-06,14.7887499332428
2017-10-07,14.7708335320155
2017-10-08,14.7808335224787
2017-10-09,14.7483332951864
2017-10-10,14.7683334350586
2017-10-11,14.8616666396459
2017-10-12,14.9475000699361
2017-10-13,14.9712499380112
2017-10-14,15.0516666968664
2017-10-15,15.1462499300639
2017-10-16,15.2141665220261
2017-10-18,15.3116668065389
2017-10-20,15.3100000619888
2017-10-21,15.3224999109904
2017-10-22,15.3191665013631
2017-10-23,15.297083457311
2017-10-24,15.2741667429606
2017-10-25,15.3275000651677
2017-10-26,15.3574999173482
2017-10-27,15.3433333237966
2017-10-28,15.2725001573563
2017-10-30,15.0775000651677
2017-10-31,15.0295834143957
2017-11-01,15.0445834000905
2017-11-02,15.0575001239777
2017-11-03,15.0508335431417
2017-11-04,14.9979166984558
2017-11-05,15.0075001716614
2017-11-06,14.9758332967758
2017-11-07,14.8770832220713
2017-11-08,14.8537500699361
2017-11-09,14.7933334509532
2017-11-10,14.7095832824707
2017-11-11,14.6016667683919
2017-11-12,14.483749906222
2017-11-13,14.4266666571299
2017-11-14,14.3133333524068
2017-11-15,14.3162500858307
2017-11-16,14.3783334096273
2017-11-17,14.3162501255671
2017-11-18,14.1595833301544
2017-11-19,14.0295834143957
2017-11-20,13.8895833492279
2017-11-21,13.8612499237061
2017-11-22,13.9129166205724
2017-11-23,13.8904166618983
2017-11-25,13.8291666507721
2017-11-26,13.6954165299733
2017-11-27,13.6524999539057
2017-11-28,13.6041666666667
2017-11-29,13.5633334318797
2017-11-30,13.4629165331523
2017-12-01,13.4091666142146
2017-12-02,13.3787500460943
2017-12-03,13.2912500301997
2017-12-05,13.1429165999095
2017-12-06,13.1979166269302
2017-12-07,13.3079165617625
2017-12-08,13.2258332570394
2017-12-09,13.0995833476384
2017-12-18,12.3591667016347
2017-12-19,12.3858333031336
2017-12-20,12.5125000476837
2017-12-21,12.6262499491374
2017-12-22,12.6166665951411
2017-12-23,12.5970834096273
2017-12-24,12.8870834112167
2017-12-25,12.9795830647151
2017-12-26,12.8787500460943
2017-12-27,12.7045833269755
2017-12-28,12.5137500762939
2017-12-29,12.441666563352
2017-12-30,12.3270833492279
2017-12-31,12.4645832379659
2018-01-01,12.6424999237061
2018-01-02,12.6737500031789
2018-01-03,12.659999926885
2018-01-04,12.6466666062673
2018-01-05,12.6075001955032
2018-01-06,12.5579166809718
2018-01-07,12.4912499586741
2018-01-08,12.2904167572657
2018-01-09,12.1833332777023
2018-01-10,12.2645834287008
2018-01-11,12.302500128746
2018-01-12,12.2929167350133
2018-01-13,12.2562500238419
2018-01-14,12.1550000905991
2018-01-15,12.0716667175293
2018-01-16,12.0341666936874
2018-01-17,12.1179165840149
2018-01-18,12.1358333826065
2018-01-19,12.2320832808812
2018-01-20,12.2745833794276
2018-01-21,12.2829168240229
2018-01-22,12.2858333985011
2018-01-23,12.3029167254766
2018-01-24,12.4525001049042
